item_id,name,cuisine
LuRD_O-qFm4nDXlVXkI2Jg,The Ka,japanese
nHQ11YXvzL8awYoF-uD16A,McDonald's,fast food
lzl3cfgVEGMtezF8oRqXDA,Steiner's A Nevada Style Pub,
pc02tYmojHP6CpGgdnCU1w,N & N Oriental,thai
VZvascneA5T6IpHH0HWm7w,Thai Original BBQ,thai
Tq1e5M0-PU_0al--da1rZw,Marcos,pizza
DLvFW0lFhGJ-k0oiIAJGXQ,Aloha Kitchen,hawaiian
LLDGTT7FExklkQvHebEjRg,Joe's Seafood Prime Steak & Stone Crab,steakhouses
Tm4i61_FcxVAVoQjZb_6fQ,DiVine Events,cafes
a6TFoKHY4kLbe9PJJR46Xw,Burger King,fast food
dLqRa4P-ejeHxPHxZ2Naqg,Little Dumpling,chinese
Pz7SWZQhxL6ZbhL9jE2NTA,MIX,american (new)
VtgBj2eu31O5aU3fJI6CHw,Memphis Championship Barbecue,barbeque
L5tk-7c67wZMt994qSLJ6Q,Long John Silver's,fast food
yghonKu_3q4Iu08HbNsyOQ,Chicago Tasty Dogs,hot dogs
V6T1QF7cv00sCFJqE9uvuA,Subway,sandwiches
cmf4fKU9D6XIvciQj7RjoQ,Yassou,mediterranean
_aqNCt2RzYu8Qkj0z6A9cw,Palm Pizza,pizza
498NL-xZfuGa_7D9obfJ_w,Smith's Food & Drug Centers,sandwiches
zIurGzYhoKsmSxFgilVnig,La Salsa,mexican
zFbQ-8AvAIM1tQoqIh_sew,Jack In the Box,fast food
nwM6Q9WQiDYV8mZ3BYfbfQ,Mimi's Cafe,cafes
jWfW-0nYJsyalTHDz0jrUQ,Sushi Hana,japanese
dfb_VmNKMJ8QjVi48y5vcQ,PT's,american (new)
R3FLaYuHfSXnwA3s_PXw6Q,L & L Hawaiian Barbecue,barbeque
Iube_qb30CQ7iRBefxFs4g,Roberto's Taco Shop,mexican
_gPmBXNTJqI5tGhe7G_BKg,Carl's Jr Restaurants,fast food
PwpfzdITG3-D5G1LBCwHsg,Wendy's,fast food
4Tj0eE8t5-XD_X0Zn_eoRA,Chipotle Mexican Grill,mexican
SNCgQMF6fkh2q1Is92X8wg,Montana Meat Company,steakhouses
yfzr4CJpDnbMYq91ADc9dQ,PT's,american (new)
0jidz95lm_uJomdgCGo2Hg,Home Plate Grill & Bar,pizza
10GBdcrKBSL1QFnkXWjfjQ,Capriotti's,sandwiches
qF5NS5UlVvhwNQkSqVV0gQ,Jack In The Box,fast food
MtHebhODUljM-_3n-DMk4g,Pho Rose,vietnamese
LvhE1A5fhtEgR9mtd7IPMg,McDonald's,fast food
5lfBfk8OSiqUkxfufYTahA,McDonald's,fast food
iT18M78EIo8BLGaD7pL2Yw,Pendas Buffet,chinese
WbQo1g4iKRi7f6nwrOMz1g,Sushiko,japanese
2AB_43WAw7cNvMcm-QEliw,Sushi Tower & Steakhouse,sushi bars
olYdX2p1Wa_TafLHEobSOQ,Serrano's Mexican Fast Food,mexican
W1vSHCiZTJV3b2LGc_k-DQ,Cafe Derbi,
gMktjGqJj2qJYWJOuDcj9Q,Zabas Mexican Grill,mexican
MwiPsztuRvXR7vaEOamJqg,Panda Express,chinese
hb50dlqzhJ5WjkD2nwsqRQ,Cottage Cafe,ethiopian
MextiDUuM0RE5PJZzVFswA,McDonald's,fast food
pEYJpTbqCQLtSH_l91GbMg,Zizzy,korean
1_tzgIokeCFWkeLpPzMFqw,Sammy's L.A. Pastrami & Burgers,burgers
z9npj39IIz7q3UG9DoDKig,Pizza Hut,pizza
IrH7Uu31J5z_7TNEX0uHKQ,Del Taco,mexican
wvAltxmc-qhw-oQtmyXRiw,Zabas Mexican Grill,mexican
HudJ7VDcaxrdPbrWU67eJg,Pizza Hut,pizza
aatc6tdT8rXUenDEM-L8BQ,Frank & Fina's Cocina,mexican
6FZ8lGPu5QkylrF8q8J3jQ,Grand China,chinese
OYWk6ieZl-mLXl3xYhxYZw,Pizza Hut,pizza
wGKzfGK6YBJgPdSNvMG04Q,Wendys,fast food
vvUqrP6K5ANqXEfY2JfnjQ,China Joe's,chinese
--jFTZmywe7StuZ2hEjxyA,Subway,sandwiches
FY-6BUOsOimg9CFpNFT6lg,Taco Bell,tex-mex
WK-ybgPWrv2oAqBNVJnNwA,Del Taco,mexican
WCorga9tk_SayxbZbP7Hvg,McDonald's,fast food
HbLdXagXSfdY6KhVOWqaAQ,Roberto's Taco Shop,mexican
-8NkeBMgbGX97In5NEZtqA,Quark's Bar & Restaurant,american (new)
jlLCgHVC3gzCkfnlxuUZHA,Las Pupusas,salvadoran
ueGdEChyilGkiVKQqo0iLA,Marcos Pizza,pizza
kgW2EyuL8d3vA8mkU89A5w,Timbers - Lake Mead,american (traditional)
i6FHskgERAdKWjOXTjmQ6Q,L & L Hawaiian Barbecue,hawaiian
05tazaFQt1EnQ_Gk_1AFyg,Nine Fine Irishmen,irish
YC7bEglaeLSCqvLqhZHHng,Port of Subs,sandwiches
DoiIvRASpaPw6z0wveDAJw,Baidu China Bistro,chinese
5vQr22h6RJm6-5zz9MLUtw,Veggie Delight,vegan
pF98k5F5yhroranLggHIjg,Long John Silver's,fast food
a3VX8WpAVt29VNlGgYJxrA,The Original Sunrise Cafe,american (traditional)
P8-k3G0pCBmOcfNaA63oLg,PT's,american (new)
XhAdgKPia6GwUqSNZlL4GQ,Subway,sandwiches
dZAYHS6wPS29reboP959fQ,Sonic Drive-In,fast food
DWW0NBpUdak3iB5P3Bgb6g,Charcoal Room,steakhouses
Sx5wIQReufLKwlb-cSQ8JQ,Sonio's Cafe,cafes
TfW-f8ZtkS5XpIWe9GNZ1g,Wendy's,fast food
N_mLuCdN1wbY86Xt0DivcQ,Denny's Restaurant,burgers
s-SBFtf4ONTuLofxgp2_gw,Applebee's,american (traditional)
MnoF8A3UAghzXKSunNSn2Q,Panda Express,chinese
aqrs7yE6REb5tTqfnlDVWQ,Del Taco,mexican
U3bWMhuwk0-Akvt3Tl68CA,Subway,sandwiches
WSn5MVSNpagFlRI_Z7lMGQ,Capriotti's,sandwiches
1lG_Cf7fX2QWDrsRxU2iFA,Lotus Garden Cuisine,chinese
PqKB9nXRx_Dy8-SHAhspHA,Aloha Island Grill,hawaiian
QvXKpK2KsguA8j22Ak65dQ,Del Taco,american (traditional)
aXsl3XkZ4sH69L12M2rFoQ,McDonald's,fast food
HEcysZlyextbht05aYZ-xQ,Kabob Korner,mediterranean
hSMxX6NtB9MgqqamnLtrfA,Baja Fresh Mexican Grill,mexican
qpyD1Bg2JbmQebygwd499g,Express Pizza,pizza
i9xmoc3CRotbK1OZKm0TnQ,Port of Subs,sandwiches
BIDo9kJgny-n6XlBkGlrmw,El Pollo Loco,mexican
1uhipArheEVbwWyoAbKAGg,Sonic Drive-In,fast food
FcM3VBTSDcJh4fykOpQP5A,Capriotti's,sandwiches
kOvtQvHf5j9gw29Xwb-RqQ,Bonjour Bistro,french
k5B4cVNS2CVcPo8_j5M4fg,Subway,sandwiches
PDbx8YH-AHKA4drZvfhKOg,Carl's Jr,burgers
W1Ojlv6wwkJK0VtfX9KFNQ,Subway,sandwiches
FBW2tWjPAp3PmF-gMtdNlA,Yogi's Teriyaki,japanese
ciUVbSBGDVtIZr8Os4cGvg,Wing Stop,chicken wings
SWSZdo4sBhrcQSmN5e1myg,China Ginger,chinese
-RnHetpjoz1mKVNMHfh1qQ,Empress Court,chinese
upEYCgGGZOuTvwzqnKZK5g,Hennessey's Tavern,irish
DvFOetqoZonh-7G6spAugw,Pei Wei Asian Diner,chinese
lidcKZMOzz9M2p7-SznZcA,Buffalo Wild Wings,chicken wings
YgNhunvo65zAO1FqS3WdWw,Village Pub and Poker,
ywnY2EoUlboGgmXTuczbYQ,PT's,american (new)
9ZxoeEcsayNKXMV1g9G7cg,Joe's Crab Shack,seafood
6VW28pGk47k2odZt6a_JbA,Layalina Mediterranean Restaurant,middle eastern
bRSeMsFesSkjzSVIGCKIDg,Burger King,fast food
f7JGLeuEb8eq3mB9oPC9Pg,Pepe's Tacos,mexican
xV3OGVeNZyARob-L1SSTPQ,ENVY The Steakhouse,steakhouses
4fxKx3Et2w1przN7IsXi8A,Sushi + Sake,japanese
1FZpgQ0yWA7NqKdj2PMFGQ,Great Wraps,sandwiches
-PcyNcCHU8ZWwf6_PwDbUQ,Enoteca San Marco,italian
sKakNuBkT4-Jc7ugp9GGew,Nora's Wine Bar and Osteria,italian
oVfM3YqMRE1Dglf7cmvb2w,David Burke,american (new)
It26ppQsrRas0kORBLxReQ,Crazy Crepes,creperies
wG3RSJW5JgvNnb5blzu1EQ,Buzz BBQ,barbeque
LTMEAdWM4m5tIDCSrkALIg,Pho Vietnamese Cuisine,vietnamese
LUFxjXyKSSg8DprKYpYPpQ,Buckingham Smokehouse Bar-B-Q,barbeque
438PWr0GLaVbZ-Cj3WyYYA,The Carmel Room,steakhouses
vhQhhDiD_PERRFhdWZipcg,Coasta Cantina,mexican
kdmIyPZzzEw49OV8kwME4w,Oyster Bar,seafood
ofhhRbEYZnmd2eKsD575nQ,Kaizen Fusion Roll and Sushi,japanese
bQFhCrHnUuoB8XGllzObSA,Tournament of Kings,
YrIfgzLj0DPStJ1ESAS_Qg,Hot N Juicy Crawfish,cajun/creole
olwuTiAEEFgSYefWUcZWbQ,Archi's Thai Bistro,thai
t2QVqqi4Mjf4y1uigc9Npg,Rachel's Kitchen,sandwiches
ObSi1ZpICXPSO95ZTQByNQ,Greenberg's Deli,sandwiches
F41_sbS4ToZj4oLbiaXQIA,British Foods,british
IdpMuPyKIEfO41IlLxXwmw,Dakao Sandwiches,vietnamese
KBwLo6vgQaW1Iu-t92DHmg,Big Sur Oyster Bar,seafood
_GWuXjPNBnO56OaT_daPZQ,Zeffirino,italian
Bj4PxdlW6hvpiVx7maFugA,Island Flavors Cafe,hawaiian
VDC6Sh5MFSnOtE_Nje9AYA,Tahiti Joe's,american (traditional)
jOgSvW9VNw0Cw9p8w5A2JQ,Fin,chinese
MQqf0EPF7TOte49T2Op2Kw,Narita Sushi Bar,japanese
ViiR9YbakbwMBBbaBaaVjg,Riva by Wolfgang Puck,american (new)
qDxxag8rkdE1CkrLdweiKw,Betty's Diner Cyber Cafe,diners
au4X4psU-hsWqpz8UR6Kyg,3 Tomatoes and A Mozzarella,italian
wv2AUfRGki23WqQ5nul6Pw,Winchell's Pub & Grill,american (traditional)
VUk5T-D5EYoX4faKHrEo1w,Yummy Grill & Sushi,chinese
RFbAMMYjTN8uRKFPfrL-Aw,Teriyaki Madness,hawaiian
O9ro4MvZ7LDQC76zLEg7AQ,Ming's Table,chinese
pQSkGB3HIunzNn_vIRWUNQ,The Bagel Cafe,cafes
HsH0KMRoQCQ2bPqsfgCtlg,Zaba's Mexican Grill,mexican
8JvK96f3bja3rNNJQ3FCfQ,Aroma Garden Cafe,italian
iqrmZpoSGBaE18FJ4K56Bg,Krispy Kreme Doughnuts,cafes
9CLZ-Uwv3nmOlbbGCIhvrQ,Ocean One Bar and Grille,american (new)
PEsJsa3hXs-lsIPMag0mEg,Beach Cafe,diners
cyXNwqjzLHgtH0aE3nCEdw,Buca di Beppo,italian
hsTKn-6YSH3JsOSiYKGkwQ,Jose Cuervo Tequileria,mexican
RRtu1D6qpVcpiQnMM8EhIg,Wing Lei,
gl4T1-8baLVWGVvBkka3WQ,Little Macau,chinese
tPmjepYrjiKyfGOpedyDBw,Jollibee,filipino
wvz42Kg35OUndWhU70Nh2A,Molcasalsa Mexican Food,mexican
RbeQtptWcltLiS_4MKijOw,Capriotti's,sandwiches
BEDbyHfEjh-_qu2-r1uz5Q,Taco Time,mexican
65_YeaivbdWNk1ZHiAI77w,Ginseng Korean BBQ II,barbeque
U2dZYCgkuS9SGgyKaCUlbQ,Jun's House Korean Restaurant,korean
BXsEDghPAyCuvG5bbNYU2Q,CJ's Texas Barbeque,barbeque
k8bSp5BfCNCKqTXcKALXtw,Stripburger,burgers
FsZmWAl2HH0aS38ZaS9Z2g,Firehouse Subs,sandwiches
7Dznb4ZA6swheppiS9nPig,Redwood Bar and Grill,steakhouses
plRQRyL_xAY8sUTm4viP6Q,Basil 'n Lime,thai
3eERfPI8Ak8383vb5x4Gow,Applebee's,american (traditional)
-PESvVv3rPQFAU1_cZ8_hw,Chipotle,mexican
xnRljkaR6zaVTpLYolQteg,BURGER BRASSERIE,american (traditional)
DKt5E18rBB4eidukW26Vxg,McDonald's,fast food
E7RvFsgImFGoTE437DJdPA,Tropical Breeze Cafe,diners
_45p8kOA__aNycVVe-n-KA,Planet Dailies,american (new)
PAa4Yo0FXqMdSs7hJjsLDg,Primo's Steakhouse,steakhouses
9vv4aOYHeH_uBq_-AI9oEA,Kapit Bahay,filipino
6gugg5XY66ukGewmOptSKw,The Steakhouse at Camelot,steakhouses
UigtwOB_B0Wba3yH4IK1AA,Tommy Rocker's,american (traditional)
7yVqD9seynOoSLTzwd5t3A,Durango Lodge,
qVbSTvY2jH-DDkAXPRMHiA,Cafe Ba-Ba-Reeba,tapas bars
ubCl4IdtT8hfQbctB4lNbA,Nathan's Famous,hot dogs
l-fiUbBlNcmWm43hkw8gHA,Panera Bread,salad
mergQjOh4vok_U1Jg8rVzQ,NM Cafe,american (new)
iLwNx5TVKVFKyV5RdbIY-A,Hachi,japanese
UylwNKgpUFDrUnTRHL6hoA,Chili's Too,american (traditional)
UgChKYii85Jozi1gtwvMsg,Hamada of Japan,japanese
f2Iga3A59AFYwoeAvc3e6A,Courtyard Cafe,sandwiches
ul8ViWuPb2iRez1Zd3Xw4w,Sushi Twister,sushi bars
wFN75sAjpPpYnf0De8QssA,Paradise Buffet & Cafe Restaurant,buffets
ZEOiwWUDKL_4ZZz2TWiUUg,Sidewalk Cafe,cafes
tkHy13-6Iuc46OgBbmAaTw,888 Noodle Bar,chinese
OdfNxfeoEe2M27LeliPQ_A,Las Famosas de Jose,mexican
MLkVK9k23SKlsCgtbfkcsg,BBQ Shak,barbeque
xJwy0A1Z7FcOun8AIvd2ow,Al Dente,italian
wn2rSHNUDewPO7r5uWU4Yg,Nathan's Famous,hot dogs
HXS0lWoRrsjMPg9llKTAJQ,Aloha Hawaiian BBQ,hawaiian
fVnwF9ZelwNUTsV_k3XWzw,Penang Malaysian Cuisine,singaporean
8USnkEGe937J9e-0aYP97A,Taqueria Santander,mexican
1z5PwfS-ys-yvuG4HBO6mA,Kitty's Cafe,american (traditional)
R0MhNwopWTWXcg8CPAFgpw,The Cracked Egg,breakfast & brunch
HtpcvGtgOznIzYp9EIDNJA,Great Harvest Bread Company,sandwiches
BvyARfwpde38566aiDM10w,Binion's Ranch Steak House,steakhouses
k8ka4-hVR-uxNlCvDt5Vaw,Panda Express,chinese
gEx0eIYokdsSZzF64DO7Mg,Pearl,chinese
2Fn5-x5IX7CfhCKFYaZGyA,Market Grille Cafe,mediterranean
-SNpLwJNup8N96yq7sBJyw,Thai Style Noodle House,vegetarian
WqdCrAhYSewDAom1qY-t_g,Tender,steakhouses
pf2c736iwGayJJpPp9I-hw,Dairy Queen / Orange Julius Treat Center,food stands
h5eI0jMUwWxTIQ8diNDt0A,Trader Vic's,hawaiian
LZklCs8ZGLOFIeQVcoedgQ,IHOP,american (traditional)
ekEG7dJI43rY5nrcH-EPPA,Sweet Water Prime Seafood,seafood
rWOWlnMwOphAs2qRIT865Q,Jasmine Thai Gourmet,thai
fCkgtZUUM5qmU_-KWQiJuQ,Pho Hung Restaurant,asian fusion
vrf1r48AlfLdgm-x7C1aMw,China A GoGo,chinese
3w5gd4EuSc75UKYMJiNUPA,Aureole,american (traditional)
QcTj9AgGJA0ifMHCCPNblg,Dick's Last Resort,american (traditional)
yJDSMugu_Pom3pJE8MRrJA,Diablo's Cantina,mexican
6UqTTEns7f6BU0Q1qlGFOA,J & J Szechuan Cuisine,chinese
wZC3Gv4yooBHSKS58dN5dg,Teru Sushi,japanese
LMIIt37FvMUSZJy3J04Wsw,Fellini's Ristorante,italian
2e2e7WgqU1BnpxmQL5jbfw,Earl of Sandwich,sandwiches
TIUynSnZ0_tPilJTvTzMXQ,Brian's Beach Sushi,sushi bars
45wKKB8lD5c-wJtTyd7C8w,Chow King,asian fusion
vN8VznQUky5gJO5zV4N1XQ,Valerio's Tropical Bake Shop,filipino
_tS0YfyPDxOXxrN4Kl2_HQ,Trevi,italian
pAtTzUkgS8qtCW5EFTTRbg,SanToki Korean BBQ & Shabu Bar,barbeque
No7csiTdsHqkH76TpN63mg,Almaza Hookah Cafe,middle eastern
9L8iNVpzkY1FiDgI4bqu2g,The Restaurant at Platinum,american (new)
gCo--CY5aUoByxUAET2cTw,Pho Little Saigon,vietnamese
jeuOVN5ZMX-2kwe51SYf1g,Rubio's Fresh Mexican Grill,mexican
HqX-wW-iRspulgRvE7eLiw,Go Raw Cafe,live/raw food
izedaB_5KgNeS8X46zkcgg,Sai India Curry,buffets
DmW50r6MdkPFRq2GnEruzA,Montana Meat Company,american (traditional)
vKSRdX3g9kw3Xakw9FsyMQ,Backstage Deli,breakfast & brunch
Bj3v6XY-0arzKQmT0giSKA,Big Al's Oyster Bar,seafood
0ug7k83UJlOOkiFMcLWjNQ,T-Bar Sushi,sushi bars
kK_8YUQlBX8l05eblLgBeg,Sumo Sushi 2,sushi bars
1e3fhhmJYjYDLTlZc30eZw,Makino,japanese
lmo14ds990gtsjvURZro2g,Olive Garden Italian Restaurant,italian
HZjLErXWi1vZWMgsAjBEeQ,Yunnan Garden,chinese
131oUL1FGLOg0AxbBxCtzg,Greek American Grille,mediterranean
GL25xZR6eSMKZNDZmqPhng,Heidi's Brooklyn Deli,sandwiches
N0FKnihv2hzGJ373rIJeBA,Nathan's Famous,hot dogs
gvtwlFW29b92qcYUAH_v2w,Gordon Biersch Brewery Restaurant,american (new)
R0t7XO28y_kqDa_m3dUnvA,Fresh Grill & Bar,sandwiches
3r3Nt3ih6RSjtjgcIJXqwQ,Yum Yum BBQ,hawaiian
boeOGTDc0Ft6_VEBuG8-hg,Popeye's Famous Fried Chicken and Biscuits,fast food
jg-d4xhw8SiqpU8xEB1jNg,Harry's Dora Maria Family Restaurant,mexican
FcsjpyoUDp8oR0OblxG-cg,Roberto's Taco Shop,mexican
R4nPqOjs-SwZ1gv3U5_LKQ,Samurai Sam's,japanese
_Aq9R8FRoXq8HwC5qf80Xg,Koi,japanese
MfQWzjADewehBJaK4oGj3g,Bazic Bar & Restoyaky,asian fusion
lECyW46mBLw_cyuP9yF8Hg,Sofias Pizza,pizza
OYhcflevqx5cva8cPs1Yrg,Louis's Fish Camp,southern
6X01fXVzhCght4ZJ9Ei2JQ,Amore Taste of Chicago,italian
2mKC1oXdGCl2w8SAZK8fjw,Delights,delis
8sHbgZhxhaHTyvwm4IAfWg,Ruby's Diner,diners
fCfHTImR20vtL1koU_H9eQ,Ay-Chung Noodle,taiwanese
V9euJerhCkh7PXKjtsE2rQ,Payard Pâtisserie & Bistro,french
4RAoYgAJESlBy2Zz_uMZ9w,Pamplemousse Le Restaurant,french
vB-sXh9XzFZSy_LAdjAKZQ,Upper Crust Pizza,pizza
m7IEMSzrR8KPjCsLEqOobA,Islands Restaurant,burgers
rDbdt0XmcIbBcEiBImQqyw,The Orleans Oyster Bar,seafood
_xmJB767rROtAy6XepMlkQ,The Buffet at Treasure Island,buffets
EorbNAe004JPljoJlcBMog,Lily's Persian & Mediterranean Cuisine,middle eastern
goj-RikucF3jmZsJFxvs0w,Thai Pepper,thai
WQud__HWE-f_oMPvO1_3-A,Potato Valley Cafe,vegetarian
lPh02W25cOrAz57UbTpbFQ,Oyshi Sushi,sushi bars
_ibKsVEx2LMobFd52D0NZg,Verona Pizza,pizza
VPFNPNMOfQxoQlZCBzsgiA,Jr's Place,italian
yg561lVbadAXc7X8ZLdAKA,H&H BBQ,barbeque
OKl4Qdg_zAwpQMhshD_0Zg,Buzios Seafood Restaurant,seafood
vhCxwnP-ZqoqED3CwvbIaQ,Home Turf,american (traditional)
7zlhizyTYUTqAqQz6w416A,Mark Rich's New York Pizza & Pasta,pizza
41Lse9Lm8l2ai-txhbQIGQ,Capriotti's Sandwich Shop,sandwiches
_LjNO1X-jFr_HWSfnkTP_Q,Don Vito's,italian
G9FJnn6qBUXMP2IZk32h7w,Dan Marino's Fine Food & Spirits,barbeque
VSe3EPxzgbxZT-BB8Fo9jg,Fellini's Ristorante Italiano,italian
1EF9J1TGjxX5gXB3U8hjvA,Fulton Fish Market,seafood
MNop9uxBB4gVhPhHmksMkw,Cafe Rio,mexican
RKAbIVzwAE3W5TInXVky3w,Putter's Bar & Grill,american (traditional)
Jg5Dw1uQSy_emuQydIkjIw,BJ's Cocktail Lounge West,
80ApmoO46d_HO3QS8aMUKg,Adam's Ribs,barbeque
j2KCZNlWnu-L4j0yJ3zAHA,More Buffet at Luxor,buffets
efsZLHcgEn7hKGB05B569Q,Buffalo Wild Wings,chicken wings
91ohFfAbLvc7HcI68OHy3w,Company American Bistro,american (new)
v7TIL1qe9xdpnlUuF6pquQ,Don Miguel's,mexican
fH5QqIDiwcgEnrSJYuiaaw,Musashi Japanese Steakhouse,japanese
c8Xamwyv5Tyi2VjjyQcwaw,Island Sushi and Grill,hawaiian
MXhg63RI88cAKpNO2y-P-Q,Rub Bbq,barbeque
-36CwMJZJigqPMYrx9BJzw,TGI Friday's,american (traditional)
9kOeqJmBrieJpTWMih50dA,The Lodge at Shelborne,american (traditional)
R5nMrgW5V8lcmELTmtIj7g,Sao Paulo,cafes
FDfK4HygC_P-Idoy_K8PKQ,Tequila Bar and Grill,mexican
aVBpTt9GB08rQkUHiBCwRA,Casino Cafe,american (traditional)
0enMncxkQZB0-rHnoFMGLg,The Lodge At Cactus,burgers
Snvt71a7KDWYxeltag2zLA,Roberto's Taco Shop,mexican
TtH0iIGIS310JfaEbQy-LQ,Rickenbackers Cafe,cafes
dUcVEbrz9jmzEftV5gosIw,San Francisco Shrimp Bar and Deli,seafood
4p5GTRxoZLu-Lu5jJLjEKQ,Bistro Divino,pizza
xhoqsIOfIF8Cl4BfhnAGBw,La Salsa Cantina,mexican
5yUB8II4URDJhwCUT1l-qg,Einstein Bros,delis
alWTl5MRC4VE2t9W1mNSIQ,Morels French Steakhouse & Bistro,steakhouses
NJp9xwqwgicVjk-2dPwvVw,Shucks Tavern,american (traditional)
j9NvcEFk3V1LWnEQkcWKYg,Shucks Tavern & Oyster Bar,seafood
xl5w8jkI_9uhR10qGncH9A,Baja Miguel's,mexican
cqv9MTMbJ8haMMdDpvXAyw,The Caravan Cafe,american (traditional)
s_w8ohbsVOevvnis4OZojw,Lucky Star Chinese & Japanese Buffet,chinese
J7p_6myKKxYyjq4c5JJkAg,Jade At the Palazzo,chinese
mANSEm_FbXK6qtB7n6nWgg,Paradise Garden Buffet,buffets
DG2JgozjEwf3nFRkJgreoQ,McDonald's,fast food
zAk1eL_yn0nb0YaV92xKfA,Galerias Gourmet,mexican
fiSbGmzv57BPNDr8HL2wyA,Spicy Pickle,sandwiches
yGiF9fm235ODIk4dRrHhsw,Pasta Cucina,italian
U02Ds6t6XBh5G345Hc6tUA,Thai Place,thai
VDUWYpwYS-oU2Wxx786StA,El Patron Mexican Restaurant & Oyster Bar,mexican
ATlvKv-7gmvHQJdtiC2AxA,Las Palmas Mariachi Restaurant,mexican
DkJuphWIh0IAy-W9Zit46A,The Paiza Club,
FKBxlola5rfzHQ7DfMg2ZA,50's Diner,diners
3MmHmJXr8Ltk_Z5EGE4KUw,Carnevino,italian
o5Xu5zGBgL4jruUXudm2yQ,California Pizza Kitchen,pizza
g_xxHSr7uglGfd9tXfyHkA,Espressamente Illy,cafes
ZGKuI3EAcY9y8NchIlm6Ag,Becker's Steakhouse,steakhouses
84bLhe1aibxNmogtqSO4rA,Blue Martini,american (new)
OWyFd29_AWly7vmR6hOKEQ,Lindo Michoacan,mexican
wB1GOrySpkix4Phmt5lObA,Joe's New York Pizza,pizza
PXrsumesCPA9MkhQv_amgg,Barista Bagels,breakfast & brunch
ZqvDf2wNGkgPEmmc_QssDQ,Blue Burrito Grille,mexican
QSrv56Eqa7xjCMtv5-BgBQ,DJ Bibingkahan,filipino
aHoEfEGOhSlcyYxAWkPcYg,Cal Club Snack Bar,hawaiian
lrrW5UAXn_FPQySynu5DrA,Maru Korean BBQ & Sushi,sushi bars
QozXMHqNzkVutP-FhcP30w,Table 10,american (new)
1ONHtBx7aAU4Gsr_jx-pGg,California Pizza Kitchen,pizza
8eIMOGbQqtyVZ_w-nHif2w,Pepe's Pizza,pizza
qJjPXyGCBDzKcj4bahQraA,Hougan's Racing Sandwich Shop,sandwiches
bH6UxhVuIeQ72mBGtPV9dQ,Ago,italian
6Oh_zSwy3ec-ThAqHqGj9A,Abyssinia Ethipian Restaurant,ethiopian
SK1NhywzybeZylekaTa5bQ,Binion's Original Coffee Shop,american (traditional)
29ZKSrOXaZ9VydCqRw1GLQ,Russell's Restaurant,french
juB0OVTsV5FL0b7LfC8xsw,Shake N' Burger,fast food
AOCSNRE0-tF18BOPsiWkLg,Cafe at Harrah's,american (traditional)
YY1UCrnuOLCTxK3mKsqiDw,Cafe Rio,mexican
nhETfCY4OcAgg9pkr_zNQQ,Louis's Las Vegas,american (new)
1Yt0N8g7d8Jz3ASnm3Bm0g,Amena Bakery & Deli,middle eastern
-zIIYtZMuFPBXI22kL0KXg,Times Square To Go,hot dogs
jRm3L5uMHBhG-tdtsvfyUA,L & L Hawaiian Barbecue,hawaiian
XTc340DNx31orf7FR4DSkw,Fatburger,fast food
BTuIIugHm1meyJGG9_HJgA,TJ's Steakhouse,steakhouses
vEXLYkNgmD922ClQ1YDXKQ,RE Tapas,tapas bars
-584fn2GxYe9sLsgN2WeQA,Great Links Hot Dogs & Grill,diners
naLrErBuJr9IWd6_rv6-XQ,CUT,steakhouses
XKNY6TytwvkfOiKYRMxRhg,Towers Deli,delis
EKR3hv8vhML4xbkp9Hf9mQ,In-N-Out Burger,fast food
DmRw9flaIQ1VTdmjGspN6A,Restaurant Charlie,asian fusion
RLI4di8j9uazimS-IkX3oA,Cici's Pizza,buffets
7yreItfpau1BYXcZaiq7KQ,Teriyaki Madness,hawaiian
YkYnkbUTNxmFxCMKfxxCPg,Roberto's Taco Shop,mexican
QRMnoMddrMPy9gLFqcCKyw,Cabo Mexican Restaurant,mexican
oItK1dNtBnoSfKUim_HmYQ,TJ's Deli,delis
Fh6OndE60vzvyhCX1Wg7Aw,In-N-Out Burger,fast food
VTwL7dvXIvepNH9r9CUK8w,Yayo Taco,mexican
79EG9Pv0bxNTmBjTVCd4CQ,Brio Tuscan Grille,italian
j_pce4pG9krrBeYwUni8Pg,Yard House,american (new)
hrOYw0Lx8CUSIFczJv7Fug,Sundance Grill,american (traditional)
uVoXD5EUDJlJ_Kfk3lQpNA,Suede Restaurant,american (traditional)
WKLenSMffHdt_U7c2RDO7w,Nosh,sandwiches
5W48_DnrXVD7EbtmE4pxOQ,Little Dumpling Chinese & Thai Cuisine,chinese
NsnZ5GhagXBKrCOelxVQxw,SUSHISAMBA Las Vegas,dim sum
UuBZkKnckkRmYt3jFn2gaQ,Circus Buffet,buffets
RC8B7Abs59aogAxzwkAYmg,Pizzeria,pizza
hAxs5iWFrY4gKf6D_dPNSg,The New Orleans Connection,cajun/creole
oWVE6zUBws9eFhvvAfaK6g,Peppers Mexican Grill,mexican
U6stLkJYMaro_4-3KI84_Q,Brand Steakhouse & Lounge,steakhouses
JsDZZ9S3qntzCfo5N_Ci6A,Yellowtail,japanese
fgEhjm06n5OukqRDf_CJog,The Whale Island,korean
NhpdNYXoRofaa649drCz3g,China Mama Restaurant,chinese
OVjIBhPMgRiocQNx70NoHQ,Lucky 7s Buffet,buffets
IfI_tXrbM04L5Bv2kFQ1XA,Giorgio Ristorante E Caffe,italian
